BGtoBG,BGtoVM1S1,BGtoDM1S1,BGtoV1,BGtoU1,VM1S1toBG,VM1S1toVM1S1,DM1S1toBG,DM1S1toDM1S1,V1toBG,V1toV1,U1toBG,U1toU1
0.496552477454589,0.118089717370897,-0.174382373256598,-0.0523628108375324,-0.0331908683267667,-0.213316121818782,0.502999417236104,-0.0882816694498744,0.423003987374629,-0.0535380290609275,0.57024160825189,-0.104265231085017,0.517940343062069
0.539113686906152,-0.011138683038561,-0.0358618744779965,-0.0185003946181633,-0.0117850190004827,-0.0504853932961013,0.559115239663095,-0.0730150381876927,0.555397731316255,0.0358157236728575,0.49195568140808,-0.0444620594618156,0.58073615040365
0.0742148379845725,0.187114632574536,0.298036703775491,0.185626218233053,0.354744341695039,-0.250802750831202,0.543716534534289,-0.562473732469345,-0.396596436897961,0.0491710519714133,0.708774752036815,0.0772488715137214,0.541844227520177
0.558662246315473,-0.0139174218740805,-0.0117003075975229,0.00700998443924722,-0.0543079553136534,-0.0471252497227543,0.557181807672679,-0.0643346703978302,0.558160474878001,-0.0489242146568024,0.560552115799074,-0.0170840715531066,0.583722564872968
0.338824682107593,-0.324392205248436,0.419082606006338,-0.119262582616243,-0.447956266269318,0.252208736236183,0.512044062476967,-0.357828755005535,-0.200035009194594,0.0566642193592237,0.702043456189219,0.396019471469235,0.397044254840047
0.576446356109026,-0.027517567210911,-0.00870444061799258,-0.0763742095985011,-0.0557691694017099,0.00671897512722208,0.583830497245705,-0.000260534164796995,0.453916164166799,0.00055718770639859,0.596990012926746,0.00181358185596044,0.547692356777587
0.535155854266528,-0.12231179862836,-0.163552870499182,-0.122965066168749,-0.0232177315066653,0.0418844213457949,0.407381211297035,-0.0195870930164986,0.616832938510539,0.000386394644021368,0.606362913157474,0.10992563827814,0.314856353578431
-0.10135109378998,0.425286143660771,0.18031916080633,0.189313329201379,0.549948277633487,-0.0243663783252628,-0.482569154198349,0.0528081520817333,0.487630652468222,-0.594399870785772,-0.315135529973212,0.155880556071684,0.244932947734446
0.558683563811986,-0.00126979110637428,-0.0250352199726154,-0.0256200649248898,0.0009970664630108,-0.0550907829410395,0.562844339026029,-0.0452425055374468,0.569643628244509,-0.0248948931716148,0.55563215839428,-0.0656494412126744,0.575416417468335
0.43090282597235,-0.0695510617468468,-0.0353856447413963,0.0288757687320474,-0.124329772796058,-0.0347515498895174,0.58583730196904,-0.0964557641584142,0.529453449925111,-0.131358705357806,0.548564182833138,-0.0201276121563276,0.566703067126411
0.236184153649701,0.220037346404762,0.164588458267949,0.687661479519931,0.0941000745591668,0.115078586938012,-0.728396333185012,0.101952586612518,-0.586987318944132,0.431020703082307,0.195030077285726,-0.195754278603253,-2.11761138844879
0.478997370689927,-0.135525200024633,0.0166934431222462,-0.0308825831155346,-0.0721350474008627,-0.0185555807161834,0.557031588739095,0.0315237710287658,0.506058529176302,0.015020114421506,0.581938465253168,-0.0254729690022059,0.602204763001138
0.569710121607825,-0.0183940169065972,-0.03598744554897,-0.0486878605969533,-0.0236404842226659,-0.0461004557920354,0.581737163600732,-0.04700331096744,0.572006013571367,-0.0436591737636488,0.550141891970025,-0.0472891539271561,0.568471398991744
0.504181126414835,-0.0174688685679103,0.0235046814634284,-0.0168550908807968,-0.0390305482077067,-0.0394136192156851,0.583294024910868,-0.028277179447246,0.581685784906928,-0.095025719462255,0.555194617690255,-0.078922731551374,0.567005846028529
0.508011939191536,0.0277849153153269,-0.133781795340683,0.0171534401138139,0.00100149529219428,-0.0407226985605518,0.56168160454077,-0.0332045723010328,0.496133052570593,-0.0229056156480028,0.593278781740238,-0.16418577330268,0.485447048935628
0.553441697030276,-0.161471311734797,-0.0238157245564834,0.0230167135769624,-0.178189123222033,-0.0637443540034983,0.488074539992503,-0.0558247141359629,0.585697302143583,-0.20462855728558,0.511483265692928,-0.0658153790915041,0.460489113714526
0.0402849174475893,0.282871175357497,0.0757571009315271,-0.259124743018761,0.238443220427427,-0.367921536348457,0.282441858432937,-0.083124458341303,0.635050824918213,-0.277490086184253,0.46090499182678,-0.152963377715695,0.39982505341208
0.538740113080932,0.00842725784928373,-0.0813496301051915,-0.0608307973522108,0.0176556375443612,-0.0985480846126426,0.587281860711573,-0.150837336086415,0.430805711681604,-0.112164537698198,0.507946067795382,-0.106172192456097,0.599523328633157
0.545752246160414,-0.0749980900045525,-0.0154026476031308,-0.0853473802147329,-0.0476054168613931,-0.0308870758143698,0.57413845489734,0.00667607370380476,0.533460176740556,-0.0233378481376916,0.515564241845444,-0.0377651591367068,0.568154951726035
0.560060471712557,-0.0241853404879143,-0.0466393604302293,-0.0307354908473718,-0.0185287296217624,-0.0258876603758214,0.568079048751872,-0.0130122974893209,0.575425908113638,-0.0303330568702494,0.570760838934281,-0.0239890316815933,0.579324682772336
0.571459336156039,-0.0254750535182144,-0.0285168282843834,-0.0393431771229456,-0.0271829871010338,-0.0355613625744349,0.577671846739078,-0.0330567922031226,0.570322588143268,-0.0280119237294529,0.575792828234864,-0.0328658408186203,0.578020021443354
0.570021995138914,-0.0314260369772613,-0.0333717731490645,-0.0309059045869702,-0.0325202051586079,-0.044257139124321,0.576926052322566,-0.0431368120594899,0.567365236832795,-0.038696409575339,0.575444274887934,-0.0410831945765589,0.573546263793758
0.56731854903604,-0.0516345644007052,-0.0143767995619179,-0.0380162117882774,-0.0385780355117225,-0.0547682249168474,0.556220146798638,-0.0619670570919322,0.584113261675426,-0.0179379489044155,0.548181964396058,-0.0676108194642544,0.561841349213459
0.254278939616827,0.143536952571552,0.767126105637204,0.256652197371915,-0.468068617180455,-0.634090452952769,-0.0304538786303286,-0.442989357498266,0.349703041326977,-0.0988374029878055,0.679448342107814,0.110232264553892,0.557111343984466
0.591742140954937,-0.0767273959464156,-0.0104573048619405,-0.0274736693788149,-0.00817546988446183,-0.00506095917866954,0.618954678198464,9.73525930250772e-05,0.565942875358481,0.0666523737092345,0.326242939128052,-0.0103182293087178,0.576752242234743
0.566143272140812,-0.0331328146566102,-0.0342824691821794,-0.0355882652667682,-0.0325007049730366,-0.0274864396320346,0.58086445849562,-0.0233299937499319,0.581544999173309,-0.0247697031385887,0.57780329259329,-0.0274620981551847,0.580373684077107
0.225550229678988,-0.0430849904125183,0.298373160128951,-0.492677729466285,-0.3180999624514,0.436366813388567,-0.0517467207706121,0.0875356904361009,0.42875916774258,-0.040176133031842,0.200718400927452,0.00232732221215647,0.368091098515209
0.513716985727382,-0.0383006800903865,-0.0561496732395994,-0.0411241717588181,-0.0455528365328376,-0.0495152961287347,0.573585700478991,0.0207610969350892,0.571921545554518,-0.0283602681929342,0.582861044716872,-0.0210483097781732,0.588580132375908
0.374371445061777,-0.228542041902221,0.465819970087843,-0.378133495861302,-0.052644567081009,-0.0944298151404411,0.539197523264003,-0.252668390391028,0.316823438231577,0.0678964856230131,0.0755323292428422,-0.438326680502989,0.0964052470734418
0.444459356539108,-0.0795480801068034,0.0153204515904933,0.19575724404806,-0.0497118044856148,-0.108996859076535,0.56858120324142,-0.0140526307297865,0.591896321619562,-0.0359965325413997,0.481016884603012,-0.15081279300548,0.540927421569494
0.546939473514958,-0.103828539669423,0.000778085946911179,-0.0100985949757146,-0.0343855792218771,-0.0146781752683218,0.584809574889738,0.0305753786885996,0.547641597960889,-0.0104092326882703,0.563556285521838,0.0181596671518358,0.549037837402276
0.162185074971122,0.0468608976552975,-0.142011969230364,-0.102732270666037,0.127869176549169,-0.124014570437017,0.61107261473133,0.183557575910898,0.431589735330245,0.0185825591412457,0.632283321758872,-0.184958819404514,0.550735116555723
0.0361755291749612,0.104023397480378,0.515168295120164,-0.185931932434648,0.103115089900875,-0.221515211948042,-1.43777952759146,0.325882110121839,0.185330641398424,-0.238658937898809,-0.0748742670939836,0.0627954319481996,-0.176519039665788
0.571481004325851,-0.00376257592403112,-0.00223692004497242,0.00983388278983346,-0.0117932192412872,-0.0193029143262867,0.56458271305806,-0.0530552436645522,0.559391931669558,-0.0481261833133072,0.555439636387053,-0.0308646065997607,0.583114728252127
0.277405357284813,0.30131557282146,-0.483269157458899,0.0381534893308202,0.310287255489045,-0.0523567025573046,0.485431296943334,0.0855132234683847,0.51950468136715,0.367712007968439,0.405327326158759,-0.0554091494288272,0.483001048765606
0.538753754680543,-0.0327764350541615,-0.0271747703778236,-0.0993413536418676,-0.0131607518346517,-0.0287025382758797,0.585148540712135,-0.00987474929384586,0.564539629003631,-0.0131529114574965,0.553986904736289,-0.00356569194195654,0.576670844181064
0.483828188385748,-0.0729149280899132,-0.0377636965417503,-0.0516809371959504,-0.0566943603789547,0.00291409648159546,0.558881428883178,-0.0186055834397505,0.58296101684487,-0.0425315319303434,0.551317196661517,-0.0812409314883018,0.583869097099598
0.57723651538097,-0.100382375959985,-0.138083316703733,0.101842540079766,-0.0292420609211203,0.0245865570871501,0.54433468796739,-0.081346868182033,0.350439965555542,-0.0861964680397747,0.530136092933117,-0.016708264379023,0.596147419567936
0.514982828669635,-0.0271266958129437,-0.00690109374959135,-0.121335747977907,-0.0753026755928913,-0.122168656101622,0.537973934643656,-0.0841814224204593,0.572531875302185,0.052520710404853,0.468151881223423,-0.0489839823776371,0.559554729316061
0.500400077405,-0.17773838001151,0.167026709609571,0.266437112132753,0.224032397055035,-0.160016543514791,0.310821272658056,-0.0226861848541049,0.399939409556621,-0.191457931802696,0.531662286342255,-0.0830415915419703,0.54569230834007
0.560711144335233,-0.0432526787112112,-0.0117919405152063,-0.0629399524886101,0.0307579507506415,-0.0648285059563701,0.555835225473859,-0.0487997191135003,0.568541276683315,-0.0443122953122509,0.556485683405556,-0.0437089130669345,0.568696501591133
0.565611057190491,-0.0346384817481444,-0.0257574728215639,-0.0356190972108182,-0.0526833960188,-0.0512581544935355,0.585177524562636,-0.0497839434066941,0.58565093441954,-0.0334840846715607,0.45303752884615,-0.0442429388297415,0.579632146320686
0.172672992438101,-0.962535583332847,-0.219567565663114,-0.275063944601665,0.30329530011729,-0.429752927614317,0.255811634570912,0.185521049895155,-1.40525681188099,-0.205423086690536,0.321839107032267,-0.0298245219790207,0.1775973498794
0.618533682360626,-0.0366377051858617,0.0274707490250382,-0.0216929670161438,-0.0528125292017493,-0.0407043034881766,0.61743837325627,-0.0802231019518302,0.554286435865092,-0.0464110805764297,0.172578134526222,-0.0391517627049151,0.613382943858956
0.464890565565458,0.056380647749857,-0.128339600316542,-0.476432208392514,-0.0892012153490876,-0.0653183649221712,0.647747486956242,-0.282812511604234,0.169934767660269,0.191584887883087,0.36798204602232,-0.00802300927675447,0.62138306492071
0.0783188703143713,-0.185436502272412,-0.183032631826574,-0.26594721132264,-0.183398634774029,0.0322521274596509,0.631434474939798,-0.0407535136941374,0.537301863551904,0.293135504406334,0.495558036261029,-0.186885888654125,0.335357750186446
0.561988316371633,-0.0479276035303994,-0.0489994294271488,-0.0423691286886788,-0.0331188864469714,-0.00926195691357006,0.574018851904091,-0.00915032156354548,0.573893955476919,0.000629497223681449,0.576320884472406,-0.00823999858825758,0.572575458499544
0.565474189021238,-0.0310557720222562,-0.024775737732903,-0.0523097398439519,-0.0279695957460242,-0.0318526206882582,0.577249651566675,-0.0232189339849752,0.575520758493681,-0.0335109208414533,0.558653394809146,-0.0349655802462782,0.572855139823356
0.564573174899585,-0.0307734584915757,-0.0423042527858095,-0.0474890323452505,-0.0392699972641158,-0.0102268088792163,0.580371032606671,-0.0229412071793394,0.579899479332766,0.00169231479232524,0.532727974492231,-0.00867694444170801,0.580776675541314
0.530377491525421,-0.0388711819277118,-0.028343307075829,-0.0226104354779465,-0.0138905552965559,-0.0226732327345204,0.587401357161637,-0.00729939808014704,0.555472134799036,-0.00442478732672315,0.578284992298047,-0.0652751975188809,0.570335963512977
0.088434477209686,-0.00763619062769741,0.337982132448517,-0.404319454315715,0.215464228959037,0.260758237832486,0.791846309043646,0.0651436456641169,0.291741893706905,0.6594809979279,0.484572871118949,0.0741102190535583,0.349951217751831
0.571642467953474,-0.0315829671362259,-0.0220953064089102,-0.0298762269230159,-0.0356689751406103,-0.0592508161672386,0.574622821039189,-0.0756310480667464,0.532104527133999,-0.0588518775554626,0.574143201199897,-0.0540633467063234,0.565528810974586
0.585072790643066,-0.116516640252753,-0.0643948902966856,-0.101122212034012,-0.0203387204983182,0.0598837019882993,0.287447229765381,-0.0534325753687157,0.588037474389316,-0.0252389466145551,0.479644801748722,-0.0237751682246388,0.54421302401184
-0.40034919398873,0.625666078197719,-0.0519395706646425,0.127319909151887,0.241761046134596,0.458339644626225,0.164200310601929,0.0219623127921846,-2.30482202366477,-0.00359984824712632,0.15084137729723,-0.159061594734569,-1.47260846360732
-0.92581007403534,0.779126550245471,0.418582115739044,0.55719775697908,1.613549604765,-0.390678998946072,0.205721981713524,0.0355729678446988,-0.053151564716449,-1.12546450015816,-0.390936196260467,0.483366206795523,1.00749807088814
1.09897669235331,0.576107931299292,0.850909256778536,0.294308938999032,0.542670464485043,0.281216467410979,0.0436363117722807,0.381465327671055,-0.293648569673002,-0.130494173610117,-2.14422534223605,0.202594999452259,-0.40804053436204
0.580691083630894,0.37335266067067,0.299895972798517,0.12160091470646,0.470533379303621,-0.229758341122153,-0.769476871572013,-0.374691611814637,-0.463218320235992,0.251154418922563,-1.00055924497822,0.528576837883866,0.197992785237746
0.330693323634023,0.191652150764669,0.316317418269345,-0.561686636515626,0.233288677617422,-0.244327943991499,-0.493170954472505,-0.0198226538643791,-0.38157829179544,-0.309353879692356,-0.0669007266528903,0.262394898652851,-0.596973947559835
-0.0703285176867243,0.898922378341127,0.0860921719199083,0.200403541104965,0.389738143953449,0.114891454898074,-0.0545992885586051,-0.163007506840531,-2.09095551183838,0.0388805331084136,-0.398347473623126,0.145206674035288,-0.193264972741049
-0.305003833161049,-0.739151551908802,-0.762314608160999,-0.200796710262804,-0.272965627173936,-0.0817837897361543,-0.13944408363847,-0.136123678796034,-0.483580535956659,0.0888081796353325,-0.883814122333592,0.0982504568392181,-2.18617695657614
0.0799436474378271,-0.617896998819374,-0.745205203063191,-0.468719773846995,-0.467616126633062,0.218005719090219,0.414228806057233,-0.00930569517587818,0.127710407328383,-0.104447136638182,0.129926647414177,-0.0241455157301505,-0.158659319178592
-0.234520154326034,-0.384126826626419,-0.209036158641677,-0.0254596518266896,-0.107280600659753,-0.117003134154576,0.161417731817419,-0.220044560479056,-0.251036561842396,1.59459878728556,-0.687632665649695,0.0674163138823781,-0.0588808579837733
-0.710910039999902,-0.028255643775302,-0.414422664078472,0.671496078050862,-0.00990536672929541,0.0442484465884947,-2.3391054618872,0.194891008429756,-1.10324771640297,0.292248935183715,-0.396425508041425,0.003817458310078,-3.41473464631037
0.336135547371386,-0.445485729087876,0.123003409822602,1.85196953317018,0.106928214542464,-0.77938089148623,-0.261335381497102,-0.400740574893015,-1.81847303883713,-0.404194956119238,-0.293575888858,-0.268199353769571,-0.689639878225647
-0.167658794455758,0.0590200471954102,1.03117856137515,0.149056626840972,0.0379965665501472,-0.0487026493568088,-2.57607947151235,0.139829606491946,-0.388790066298349,-0.095814342025583,-2.34985541386616,-0.0545601201971823,-0.900790193356213
-0.079714943236955,-0.444812061349934,-0.125114687136973,0.0660014092279723,-0.228869158463267,-0.146373873249702,0.0914919587484415,-0.241356108954812,0.140265714654124,-0.338257239360592,-1.48668395960804,-0.192685719910645,0.0833199833510535
0.51089062852604,1.06615567804073,0.329493125867956,0.411493389797804,1.1307460136947,-0.283018772234831,0.114888232965049,0.404622283239703,-1.03618462725373,-0.339198363970129,-0.316232495951173,0.0110771217246643,-0.134291131106955
-0.567822004922699,-0.666614154174776,0.393881880697799,-0.173879983054095,-1.67977916784766,0.0559765264802774,1.04297381743695,0.607616055262931,0.0635335909716459,0.255066268375405,-0.809421000531698,-0.0753448558263838,0.597741170087606
-0.696799019408471,-0.714992275714059,-0.0852465760234378,-0.377500635233442,-0.417427417255441,0.356111470154119,0.223910393769325,0.81591887651415,0.201396161598531,0.486603715056993,-0.793085000514455,-0.1367855898199,0.361775606559009
0.522412983727516,-0.0211140598739025,-0.0608902288771335,-0.705680835583151,-0.273549366890068,0.128248018369684,-1.04061288791058,0.435769254368725,-2.88219298024314,-0.695906541929652,-0.111123091593734,0.8011335245723,-0.0636676989084987
0.0224065615263261,0.327686091075041,1.20538458100796,-0.187310041258239,0.186101876451144,-0.126507095815711,-0.113161730847631,0.419944208454162,0.349968350045591,0.221883026212948,-2.26026878350874,-0.18030241831578,-0.256864050275416
0.0851673366702757,0.245424452170947,0.187997723980899,0.528010868103293,0.430793684890622,0.0146225449459664,-0.42121665065877,-0.207506371972777,-1.80412087053452,0.338016624245237,-0.138824920040841,0.31109674267423,-0.297226081169041
0.500480954737625,0.0688632424265935,0.924600813358325,0.140812804402067,-0.21485596639958,-0.00105897899825572,-1.01494877804544,0.146025951487723,-0.0935528963809815,-0.13471417406671,-2.47097350747861,-0.24098258044263,-0.658513794591886
-0.28225244085803,-0.493762730887998,0.282678445429076,0.392934111675681,0.531718927626794,-1.15555371484098,-0.233100815465309,-0.533648900977051,-0.201513265721894,0.0533105439013073,0.160120981164384,-0.0782739521184102,0.017113823235572
-0.563605627003292,0.152191945299971,0.266184420391223,0.834834046782501,0.184487037426716,-0.150673877731747,-1.54478037489566,-0.13517632485186,-0.754050126962109,0.420969005892031,0.419464564913413,-0.154300563197987,-1.32251770064078
-0.527662969948116,0.543063068274819,0.182028840833496,-0.00996078334006267,1.05373513964801,-0.990807959656656,-0.0640399992508186,0.418258798444432,-0.485961411341853,1.25653865557106,-1.13973386696773,-0.253026206147345,0.581772181551571
-0.0144946853324922,0.839860440747636,1.09963613313467,0.466987304778744,0.705258538788847,0.243953117949136,0.211752215910019,-0.023233673714306,0.532635117297447,-0.148154857150537,-2.04092735999231,0.117356196386243,0.131859981893904
-0.785156888276236,-0.848656186733993,-0.287606283317675,0.0769062110963881,-0.60994561275301,-0.265888642100803,0.111561194452643,2.26468573802653,0.677269823090091,-0.366298069049796,-1.7605543815009,-0.0505908381645836,-0.196266768945677
-0.0129033980024532,-0.539802610574929,-0.174081007273462,-0.0808148067619978,-0.280945285748976,-0.236231825739678,-0.309546020936554,0.171255703642289,-1.09616467657203,0.203843555303625,-1.9196737354062,0.165080592201517,-1.10813804973825
-0.00672686561426909,0.420101746860557,-0.1564340663854,0.945190738991122,0.349524543602044,-0.201495640083378,0.0797134721174849,0.162763430551538,-2.0905631574841,0.716035111989297,0.719385099552772,-0.191082617817686,0.128311483694297
-0.308806237069206,0.370687150758461,0.297097203930096,-0.171365612933726,0.276463286357907,0.256194264680236,-0.0119598053693356,0.102191384753019,-0.286979007525087,0.0875384681141839,-1.92588721921302,-0.200997089923904,-0.340356897362892
0.674884247757491,0.164906782755771,0.242034346757801,0.471435174361228,0.154682369892678,0.56812599221289,-0.743249808534051,-0.330745826040965,-1.55697664694639,-0.0280785885835943,-0.468708557271256,0.198242495778495,-0.534288600812998
-0.127692318255991,0.977655301151664,0.159290246189298,0.300369417602011,-0.197195205428752,0.227221342176768,0.568104508760875,-0.00544034298267506,-1.88825605338539,-0.0338745355822591,-1.556444047152,0.156139692694225,-1.78922341991582
0.353896758296399,-0.0435625022102667,1.15622325665475,0.259120386133905,0.734841388133198,0.479775361423139,-0.542829113683497,-0.00863685872803869,0.282291294806197,0.200773172717983,0.156404887096557,-0.271744282110338,-0.00336193380866777
0.210232881195075,-0.339388839371604,-0.272814191307822,-0.263656654637242,-0.65469298293945,-0.210027930699348,-0.883594548638811,0.157973109249665,-2.26938831398656,-0.0227735470999186,-0.839678755006761,-0.240676034781585,-0.0659098350602385
0.621799261930993,-1.91448323765175,0.0201937776203206,-0.020883998600467,-0.252958987419097,0.0163753584298196,-0.71287092049155,0.281708446162874,-1.73554633028057,1.79712031616078,-0.235659129736916,-0.978918090324639,0.16577944055767
-0.491533143023815,-0.0729379811054081,-0.0709736171046541,0.091171434644948,-0.0936002811089888,-0.476029323591056,-0.829821734057191,0.214333604945644,-2.3197698948958,0.0347156828038917,-2.17575115094676,-0.123626844516736,-1.2493226578344
-0.0132675214150973,0.144263380126192,0.124764991679922,-0.857922251530446,0.43932480229583,-0.251332736078822,-2.42767803295943,-0.277379469010125,-1.50480813856777,-0.193617317224257,0.179002133206263,0.396225264931481,-0.439012734619721
-0.399794312986367,0.598920460451424,1.01202777227951,0.119039988137215,0.371585616773745,-0.136560508422879,0.0911418095007696,-0.313140030102743,0.593085740273212,0.294906006225709,-0.514683041033933,0.385911797140363,-0.0656315904905304
0.163313799930365,0.469980400732573,0.402529144780291,0.393188868821092,0.444617576282357,0.625554322037976,0.0738748336461989,-0.256613690352443,-1.38826405637001,0.0471649794367449,0.117740555517102,0.488134903606431,-0.0650243288175087
0.268748689709973,-0.843489308934789,0.225731973031165,-0.58227741900235,-0.478724513518109,0.591926713385007,0.00437581283130668,-0.615059733584826,-0.955022967030701,-0.223630430311265,-0.0271614357899111,0.133295395923125,0.290063922251612
-0.600180463482292,-0.454772054850343,-0.563955151769147,0.0978200337582295,0.0370751804405936,-0.15477585368067,-0.0128364993066882,0.0145055202746587,0.0223170385670577,-0.0574235628668742,-2.10529976707105,0.0153721783966076,-1.0562369034509
-0.140765171915791,-0.285150743149826,-0.638079945251352,0.878688530665298,-0.547739439575364,-0.0304448944322978,-0.727413353687259,0.0331656187961502,-0.334141467803711,0.157926038752968,-0.0999291707381897,0.54908766721495,0.0445226930845768
-0.0600538711998801,0.45270645124137,1.25361096149345,-0.978587824815981,-0.0479854149369771,0.0846870051093421,-0.897933080585345,0.105273815213979,-0.797187639946809,0.205777534613672,-0.556183833878394,0.0633106926734301,-1.58412147571235
-0.645902478686357,0.000518364156976226,-0.489817386819573,0.17147012923921,0.422084963650781,-0.413922175513813,0.0917877714510803,-0.39516971749955,-0.154560817923032,-0.9876958027276,-0.289981018578758,-0.699516764094933,1.0648888646778
-0.638835249855509,0.404891800735378,-1.02674744900265,1.9703862391231,-0.286670880626667,-0.104380379236197,-1.01163495676024,0.0713071986265287,-0.645074488745797,0.00705375571438995,-0.65155480145591,-0.171343186947631,-0.351239873465834
-0.0842245127400338,-0.922298019691045,0.0605257839790453,-0.234675556148082,-0.0419812473730984,0.0510806359221163,-0.314195839902086,0.309209704017941,0.190095775090001,-0.838563114188059,0.219692432282719,-0.09150425034672,-0.102351137108118
0.202618954747306,-0.75225370102847,0.142844289893367,-1.22446555299759,0.059963411340466,1.74188487574801,-0.249395689856523,-0.0896303677441441,-2.15594196335914,0.138943012439699,-1.37125954444887,-0.55512234206075,-2.20148556448784
-0.0526100004876358,0.0718816539533663,0.930103375788519,0.529114096496748,-0.48571859867123,0.172352378163323,0.303305593002075,-0.093905107236382,-0.302728853123022,0.43934566333008,0.297164361454089,-0.0963857080519292,0.429989217524762
0.534412072224235,-0.308222885078873,-0.121217353044566,-0.212084332622061,-0.589682053301196,-0.503662612483805,-0.0922775195361896,-0.000672516616079309,-0.517944270613896,0.225148970072855,-2.56789941835497,-0.187552756305248,-0.416899691063614
0.0669782040756531,-0.486347852399932,-0.386218514829258,-0.272292153661945,-0.482145593470312,-0.0893853863005403,-0.122145052711131,-0.407921632907195,-0.147931781435176,0.248102393245486,-2.36466670806664,-0.108737882118423,-0.201464715205451
0.24927510273944,-1.15035268933065,0.14361813556467,-0.481052571582445,-1.19412060936582,-0.0248244527012869,0.403749256512685,-0.489046988145746,-1.21987262766765,0.215728123074461,-0.0495834903742221,-0.082171710424619,0.204832426621889
1.26999578988944,0.771930435012754,0.606089938076155,0.316731894503424,0.418012724738245,0.26557352667418,0.00536899483347984,0.448331530760968,-0.172103972360629,0.0632689653254782,-0.13729542268651,-0.214038310289997,-0.486197883240291
0.224183420243194,0.211059001847759,0.372477614006228,-0.531832929319286,1.04328363002734,-0.0857962521635899,-0.800405675353454,0.525941783244583,-0.547426597784907,0.0535474085366418,-0.994658288985198,0.845979215345789,0.84376618393323
-0.313626804062076,-0.0334983468587083,-0.0639450532924714,-0.128943116981922,0.194779549061512,0.399808974668631,-0.100734242364577,-0.0936986522457846,-0.504121081471206,-0.527365543254925,-0.12234606298852,-0.238045235251004,-0.596201726319948
-0.429492292159084,0.638758471552399,0.592268222614569,0.666150682311413,0.477648321328019,0.320004522871377,0.124009023992033,0.104099452212265,-0.0389533409334542,-0.211718682706558,-0.741969599545534,0.244773367272543,0.0610637103810278
0.22633404805841,0.745679828669663,0.545727118837455,0.249496794217694,0.705061799637283,0.311374800237834,0.136789262114832,-0.263477832126246,-0.35826465078925,-0.455135955476149,-1.94191616013743,0.626173768779695,0.308345549089218
0.0624454896714001,-0.315974045845728,-0.354966789822132,-1.50566638466902,-0.208164683716733,0.0717641314956203,-1.58573090473348,0.0534130365910717,-1.50221309994209,-0.187665834364738,-0.226924347734031,0.0759719913938727,-1.8790519019632
0.569656213703771,-0.210118222139139,0.0733646601743056,-1.0942604437647,0.331046831014074,-0.197167033304574,-0.778116226186996,0.0435672499487561,-1.05847560734835,0.00237462519020446,-0.206357453164747,0.0607906268131585,0.313665371952266
