BGtoBG_PP,BGtoVM1S1_PP,BGtoDM1S1_PP,BGtoV1_PP,BGtoU1_PP,VM1S1toBG_PP,VM1S1toVM1S1_PP,DM1S1toBG_PP,DM1S1toDM1S1_PP,V1toBG_PP,V1toV1_PP,U1toBG_PP,U1toU1_PP
0.999999915605826,0.570217123193129,0.6580493844874,0.596664541581695,0.572620021478513,0.704296219238888,0.999999959127673,0.771839609109104,0.999999955841319,0.605563515360936,0.999999337554634,0.683277950839541,0.999999982375642
0.818507622705433,0.999999998260654,0.999999999778018,0.999999892594009,0.999999999999998,0.999977418171855,0.999999999999983,1,0.99987151238761,0.719148410519487,1,0.876294994439647,0.999999999999989
0.999999932087252,0.579055234979718,0.570897373636724,0.50293521913931,0.714783682835082,0.692395404657713,0.999999944842572,0.744878277463185,0.999999946299712,0.697833301011021,0.999999952022756,0.58905845530673,0.999999979240308
0.998680919875986,0.999386956956696,0.999976465521393,0.890553670309626,0.99999497740327,0.992378348406398,0.99999993081792,0.999999996734956,0.993031302763161,0.672113601187261,0.99999999997269,0.999962807590112,0.999991089827469
0.999999981489199,0.626781443026074,0.560088450405488,0.778822546842635,0.719656138363953,0.504000728097772,0.999999988039667,0.531688078285695,0.999996552337561,0.526346302308162,0.999999992295889,0.52228005722716,0.99999994773933
0.999999944848721,0.892140617195811,0.94659638354101,0.893143720036903,0.615962788956485,0.640237361491873,0.999980717082296,0.600109625075872,0.999999997290358,0.52740102282628,0.999999996667481,0.876950544794777,0.999668074218211
0.826018645131977,1,0.999993286490668,0.999999999997293,0.999999999999988,0.823925306356139,0.999999999776271,0.667863182454288,0.999999873969463,0.999999999999999,0.999717770497746,0.98408231866232,0.997855395635366
0.999999937584392,0.533206252666238,0.618320036338828,0.620045307173567,0.52490559168344,0.716981124518228,0.999999956836563,0.685333747660721,0.999999966982036,0.617543030040042,0.999999935726066,0.747417096994989,0.999999972767627
0.999990792036051,0.783798709500129,0.668028156714616,0.583970226912246,0.905809368177905,0.651572708058867,0.999999990189908,0.834191525501076,0.999999895066354,0.899573202161755,0.999999947776438,0.601368700541374,0.999999978627175
0.983710265632924,1,0.99999999999792,1,1,0.968095251905648,1,0.945768571454528,0.99999999981774,0.999999999293977,0.993105424659742,1,1
0.999999075551827,0.913591176485198,0.534090474554457,0.645783967926745,0.779825923985347,0.596699750104235,0.999999959869124,0.589589487765585,0.999999774078929,0.526440467357951,0.999999986942457,0.619524371700264,0.999999994103908
0.999999956966513,0.594340737641565,0.655055436813566,0.696741173827686,0.612844948162606,0.687174050581963,0.999999975972094,0.690780023784434,0.999999966197676,0.681688123838385,0.999999926186742,0.691940769201118,0.999999960966567
0.999999605019362,0.594828211952348,0.559203191648068,0.592493333955304,0.671720461054671,0.665964356019495,0.999999982203903,0.628616029327627,0.999999981293809,0.82707635265479,0.999999948110161,0.786117832762729,0.999999967558967
0.99999979954707,0.57694085677065,0.912260882825935,0.536191211761734,0.526287838892346,0.673580403102033,0.999999978500074,0.652773435696136,0.999999651637929,0.610677517973756,0.999999993554602,0.949645702927245,0.999999547580791
0.999999967302164,0.947556992055404,0.621264081868652,0.558804790632006,0.962437948263181,0.755316041471488,0.999999573629192,0.719813614313491,0.999999989909467,0.976869311446365,0.999999783239495,0.766069569191957,0.99999901902745
0.652712226611102,0.999998453018793,0.890956299583819,0.999457567312138,0.999905332758247,0.999924627648808,0.998449096238987,0.791820448361973,0.999999998887468,0.998229846468145,0.99999860148799,0.947077192955832,0.999985483723269
0.999999953375977,0.50241997724482,0.806764505625815,0.749427531973482,0.538709249113727,0.833514619320257,0.999999991624891,0.941323760626838,0.999996996107532,0.871359527061236,0.999999847700979,0.849131808287421,0.999999994478799
0.999999942963576,0.779419898307698,0.585799699365564,0.807155019015025,0.697151892088426,0.639466614740868,0.999999982127324,0.504274795677999,0.999999907500138,0.616611266186423,0.999999827121293,0.663343794634212,0.999999976336708
0.99999993483814,0.614673419030363,0.689719869651898,0.637287873822021,0.594792963399339,0.620479853523714,0.999999957160544,0.574939572284302,0.999999967151653,0.635637764956831,0.999999961869489,0.613378186868322,0.999999972044743
0.999999953296051,0.618433858361704,0.628942519536855,0.66525707251098,0.624313082590623,0.652541030762314,0.999999967773103,0.644557733414361,0.99999995744206,0.627076013513495,0.999999964861631,0.643468932808676,0.999999968010022
0.999999953517034,0.639200127369238,0.645882562364001,0.63744281148145,0.642955424509036,0.681257807581983,0.9999999684276,0.678313658868004,0.999999955472217,0.663247786581127,0.999999967451138,0.671172184747404,0.999999964218668
0.99999995974836,0.707086741897408,0.580552718628136,0.663064571367774,0.664634333817393,0.717085526129193,0.999999948340039,0.736401061925819,0.999999980918257,0.593729315030747,0.999999927841319,0.754935403557605,0.999999958060388
0.989923898200407,0.947240083632353,1,0.999979214397827,0.999999999999494,1,0.62948956485998,0.999999999908465,0.999998217417698,0.870462069947908,1,0.888278965847831,0.999999999999995
0.999999991282727,0.779991100006268,0.566661132445291,0.626445285947598,0.558412637250786,0.546276706269961,0.99999999673596,0.528486260469732,0.999999977595346,0.741485942339668,0.999776274191769,0.566304563340517,0.999999984902947
0.999999940619001,0.644577186696258,0.648429936995536,0.652846519504543,0.642449484405578,0.624970950234107,0.999999968984785,0.610647861339421,0.999999969947237,0.615769323141801,0.999999965034626,0.624916030923797,0.999999968493885
0.981884069939417,0.833737377624184,0.999999926571733,1,0.999999999972445,0.999999968275385,0.699720683269856,0.803738395399096,0.999994375371805,0.752227710757297,0.99261482663324,0.524176542611869,0.999978043883936
0.999999679874389,0.666620768516085,0.724882668096648,0.67608770597783,0.690844977407649,0.699631973963882,0.999999969645476,0.547091840677394,0.999999966794006,0.628943251003167,0.999999978334392,0.60334492030871,0.999999982295557
0.999794046054276,0.999498986372995,0.999999999997086,0.999999991456335,0.764014504450977,0.840866358228109,0.999999985424773,0.998707016325366,0.999849950064246,0.818329495712239,0.837175098572269,0.999999974877459,0.852094096784409
0.999996616677106,0.811519866262842,0.530527028966178,0.970659577239215,0.719946207852187,0.858644305141711,0.999999979144475,0.578816664356656,0.999999991633762,0.666135320169788,0.999999570164934,0.929323655986294,0.999999936725962
0.999999926623344,0.847530343612837,0.525930097297218,0.565787316537614,0.651864310062994,0.581185895029937,0.999999982270083,0.583694461999032,0.999999933143087,0.566554098641021,0.999999962062529,0.5381617634028,0.9999999340156
0.942507090892184,0.696098426739652,0.947757453990906,0.91315424069953,0.92957468003134,0.883196749034773,0.9999999984909,0.948715457059923,0.999985802232603,0.538561324210971,0.999999999343629,0.960626039907636,0.999999971703623
0.627868674383868,1,1,1,0.99999999999994,1,1,0.99999974449903,0.977444270455503,0.998002074742837,0.767033081891964,0.801404470064083,0.972707047020323
0.999999959875743,0.541833557724281,0.53636130240609,0.507328573105754,0.570535551928884,0.597413061448727,0.999999957250427,0.710326878060693,0.999999948707935,0.695154375787229,0.99999994076022,0.63645239426855,0.999999979211071
0.996580067293381,0.999977343945186,0.99999999720449,0.64459051496993,0.999985616164432,0.735385475278659,0.999999987646912,0.798503897384201,0.9999999768802,0.99987812481358,0.999993079433538,0.746686281719637,0.999999986595346
0.999999878733204,0.646013330976019,0.626750633864026,0.837991435762797,0.576809076245693,0.629926481465421,0.999999979756129,0.564424615604112,0.999999955761239,0.57659480976679,0.999999937889257,0.541331983155084,0.999999972756751
0.99999932313868,0.780673980704207,0.669459067008705,0.715998208309118,0.731115391810983,0.518060113111287,0.999999962211963,0.595591037373308,0.99999998461886,0.679725998552918,0.999999946022172,0.792335652074754,0.999999986257788
0.999999985633214,0.844331830948026,0.909684571545228,0.811617014645615,0.635892520137879,0.562641584219567,0.999999957574956,0.834704875726584,0.999888959646379,0.813815242326956,0.999999937694934,0.588999720865544,0.999999994944446
0.999999774637909,0.629733233989321,0.555724476521407,0.889376406026999,0.784752021382042,0.886645817918233,0.999999922990634,0.80080409832949,0.999999979362327,0.667326024241673,0.999998582308686,0.700197755969582,0.999999966483354
0.999999120277126,0.960433574905397,0.946139357351681,0.996033585434849,0.98588839782982,0.966471117737271,0.999765634945834,0.623034499803261,0.999994309449488,0.970066218884376,0.999999948788934,0.80526543863206,0.999999981945826
0.999999952324336,0.680487974067529,0.571625700120031,0.742015692210478,0.583616907065448,0.747561285570678,0.999999947268207,0.697545531456329,0.999999969662202,0.683873453552328,0.999999946787907,0.681268728566231,0.999999969217935
0.999999961486115,0.651522136518445,0.620963690979497,0.655286570143335,0.710414722636666,0.704293763633929,0.999999984329485,0.699670760473713,0.999999984751447,0.657055498657206,0.999997369068873,0.682280199604054,0.999999980526295
0.953828965545809,1,1,1,0.999999999944464,1,0.999779655231421,1,1,0.999234061172743,0.99902242646399,0.830695885760812,0.950788811991341
0.999999998073864,0.65772801945821,0.571490603872538,0.605778577055446,0.710158386839376,0.670447778812398,0.999999998471495,0.795502661001731,0.999999980111207,0.758631402783483,0.985663487947122,0.665595218249711,0.999999998202496
0.999997328343611,0.718706782403081,0.914577519150191,0.999999935012499,0.874530789413508,0.749733951394208,0.999999999774679,0.999867089269477,0.976999868604342,0.977364941227746,0.999982187306903,0.558629475759318,0.999999999503834
0.788158190972521,0.997313613483003,0.995780695383881,0.999948503831131,0.991190727613949,0.588357582236193,0.999999999702396,0.678101038746182,0.99999996953276,0.996327096495099,0.999999795163568,0.98323342244298,0.999442128089513
0.999999940366074,0.693790939402148,0.697218593808016,0.675895784915608,0.645174853820326,0.561719449618438,0.999999966305884,0.561319921895575,0.999999965657847,0.526020717621061,0.999999968231081,0.558084551161809,0.999999963889828
0.999999948153362,0.638201747798024,0.61663386897038,0.707847850108768,0.627672982687943,0.640512278508968,0.99999997064917,0.610933915356247,0.999999968629899,0.647285544596579,0.999999941893323,0.651285176604731,0.999999965560107
0.999999950826199,0.637316167849792,0.675743602045512,0.693038511966603,0.665848091389177,0.565090614099195,0.999999975333617,0.610053619765059,0.999999975622032,0.52266171246229,0.999999856876703,0.559535946065404,0.999999975963716
0.99999982682881,0.667128169889648,0.631107243199484,0.610962296569977,0.579637073253449,0.608677868835055,0.999999981032905,0.555087265195604,0.999999937973108,0.544267324951975,0.999999973341621,0.747078141146302,0.999999964157305
0.795400240807244,0.585601100084822,0.999979032363166,0.999999951155889,0.997981421920079,0.987447131702287,0.999999999999618,0.791008235787357,0.99860463836745,0.999999998735834,0.999990248047798,0.796461285382313,0.999718670366481
0.999999964744972,0.640784738930313,0.608065473572495,0.634941315358714,0.65472751010416,0.728725767169917,0.99999997248519,0.780187452551816,0.999999828978181,0.72757422329016,0.999999972030395,0.71366603899633,0.999999960815407
0.999999994946284,0.873220797991445,0.747670656514102,0.843579958219391,0.603463245078603,0.731934052324344,0.99895053446172,0.716658861277048,0.999999994569296,0.6291342615347,0.999999596477475,0.618786769678578,0.999999978499503
0.999836433299876,1,1,0.99995472469595,1,1,0.971605669035988,0.999928063434348,1,0.599269803919068,0.916976831660711,1,1
0.999999999999998,1,1,1,1,1,0.999955905335044,0.773638555567081,0.896442685711501,1,0.999998834796065,1,1
1,1,1,1,1,0.999982625663042,0.6935768418238,0.999999999999307,0.99999967574715,1,1,0.999998900683762,0.999999999935721
1,1,1,0.999999973037775,1,1,1,1,1,1,1,1,0.999233227633866
0.99888256574844,1,1,1,1,0.999999963690651,1,0.699864357285039,0.999999245908629,0.999999972701959,0.762692788433438,0.999999990697997,0.999999999999909
0.790905040214939,1,1,1,1,0.999999196984028,0.788505934904544,1,1,0.960092445870057,0.999999944728232,0.999989904086573,0.993318917064913
0.999999999999998,1,1,1,1,0.999999971205625,0.981097290522757,1,1,1,1,1,1
0.797700186361102,1,1,0.999999999999993,1,0.998095620727874,0.99999999324495,0.641361736978978,0.974489532126783,0.982043084455729,0.972686422449521,0.825061777560646,0.997458394697557
0.992427959812142,1,1,1,1,0.987453865701958,0.999308159424618,0.999935435129673,0.99999999999999,1,1,0.725590150003715,0.75616209599849
1,1,1,1,1,1,1,1,1,1,1,1,1
0.998491015571984,1,0.999999429149976,1,1,1,0.999999607331828,1,1,1,0.999999999411844,1,1
0.99999999992519,1,1,1,1,1,1,1,1,1,1,1,1
0.784533603462639,1,1,1,1,0.999988685517519,0.921850038043047,0.999994946767038,0.938194278428132,1,1,0.999582016173251,0.864083793011222
0.999997289794246,1,0.999999990688438,1,1,0.999992853249249,0.96392464539659,1,1,0.999999984120699,0.99999994751989,0.532529366617642,0.989506591219053
0.999999947713669,1,1,1,1,0.971425560540969,1,1,0.918359518462226,1,1,0.999999998700682,1
0.999999999365056,1,0.999971568278905,1,1,1,0.999989064901688,1,0.9964285297519,1,1,0.999913645620999,0.99999999999994
0.999999867015751,0.99999999999973,1,1,1,0.99999999998293,1,1,1,1,0.946942536144578,1,0.797337289022636
0.580705943083266,1,1,1,0.999999999999999,0.999714972403019,0.91956678876281,1,0.999999623795809,1,1,0.999999949518945,0.99748882458821
0.787935523046561,1,1,1,1,0.614373503541098,0.999997376068952,1,1,0.999999999559612,0.967457442713606,0.999999961904289,0.999689976357406
0.999999561439041,1,1,1,1,0.872553525198884,1,0.999999958876316,0.90630094147048,1,1,0.99999999950571,1
0.999461971392849,1,1,1,1,1,0.999954165629657,1,0.999999244089183,0.924309092353286,0.999878637918062,0.998134071759429,0.655993442090818
0.999999579111455,1,1,1,1,1,1,1,1,1,0.999999903588996,1,1
0.999996980679464,1,1,0.81158891235238,1,1,0.880610148077766,1,1,1,1,0.999999987543124,1
0.560625772564938,1,1,1,1,0.999999999998334,0.999951324766979,0.817671329289174,1,1,1,0.999999406877479,0.997302553171054
0.999999999989251,1,1,1,1,0.999999863852864,0.949025115015174,1,1,1,1,0.900837712052758,0.999503023813183
0.554342684764015,1,1,1,1,0.999999999999999,0.999999995114257,1,1,1,1,1,1
0.52799279285627,1,1,1,1,1,0.95437767622017,1,1,1,1,1,0.997515394404476
0.999803855246167,1,1,1,1,0.999999999999979,0.570110759675417,0.999053163964522,0.999866104785479,1,1,1,0.999999999802645
0.99999999999975,1,1,1,1,1,1,1,1,0.810087650360549,1,0.999991778502034,1
0.885515141061693,1,1,1,1,0.999999956362371,0.999999999996609,1,1,1,1,1,1
0.999542937205256,0.866085609985549,1,0.99999999999999,1,1,0.99999999998684,0.674478366954053,0.999997616503677,0.99999999817231,0.998413962781885,0.999999999995782,0.522972653415211
0.994624284404039,1,1,1,1,1,1,1,1,0.993469852675481,1,1,0.820540559117118
1,1,0.999999999801721,1,1,1,1,1,1,1,0.999999999913001,1,0.999999245275225
0.999999998201678,1,1,1,1,1,1,1,1,0.999999999828825,1,1,1
0.548256321793286,1,1,1,1,1,1,1,1,0.999999987791955,0.986571601050069,0.999999999999989,1
0.999828980501616,1,1,0.999999995720213,1,0.999999220500292,0.9355425573624,0.999999327581353,1,1,1,0.99999999999996,0.785265940298382
0.9320287802721,1,1,1,1,0.999999999999993,0.821661504113625,1,1,0.7433535654803,0.897734181036249,0.99999999974951,0.792154478946789
0.994279759180748,1,0.999998221763288,1,1,1,0.5307569367883,1,1,0.999999998101309,0.651877956338463,0.985117129036453,0.999998811713902
0.999999999999661,1,1,1,1,0.999947140825949,0.566810559611296,0.578693961831721,0.603256141265025,1,1,0.79708231650096,1
0.903537979352933,1,1,1,1,0.994312282919279,1,0.793056481326198,0.999999998843704,0.999998975756109,0.956880553591305,0.999999999997619,0.743776098044369
0.771913616695029,1,1,1,1,0.999999731077019,1,0.999999999999356,1,0.999999999987268,1,0.999999999999932,1
1,0.994183065830154,1,1,1,1,0.975438254961457,1,0.999994917120049,1,0.999999946172984,1,1
0.999999999999981,1,1,1,1,1,1,1,1,0.566241510876601,1,1,0.999999999802604
0.80368412537504,1,0.999999969240616,1,1,0.999997487490356,1,0.999999999767997,0.96119426274808,1,0.993361165991307,0.983541493837251,0.84431455188159
0.957088585642686,1,1,1,0.93484409608565,1,0.999999896294913,1,1,1,1,1,1
0.714059569748074,0.999999952632729,1,1,1,0.999999997762995,0.999872045713801,1,1,1,0.999936073562035,0.999998069700453,0.999999993344631
0.999999983125742,1,1,1,1,1,0.937785157861894,0.794490665998953,1,1,1,0.999999999775113,0.999999999984924
0.727050401684869,1,1,1,1,0.991019988590502,0.955194604637104,0.999999999999998,0.98788779509431,1,1,0.998657155958734,0.998201603782702
0.994651845877623,1,0.999950693979253,1,1,0.89405947084366,1,1,1,1,0.855325083420621,0.999996464234445,0.999900144574142
1,1,0.999999999999999,1,1,0.999999766532908,0.534790688865621,1,0.993439985739247,0.976032603156477,0.997507304747443,0.999999891702201,1
0.999555841516026,1,1,1,1,1,1,1,1,1,1,1,1
0.999999880608163,0.999999927701867,1,0.999999999999992,1,0.999999999992248,0.963199846910507,0.99956770819084,1,1,0.95913577113438,1,1
0.999998134776049,1,1,1,1,1,0.981107062925728,0.999999895393086,0.762540684280587,1,1,1,0.817387357037089
0.985630864795932,1,1,1,1,0.999999999399496,0.96930449961689,1,0.999999999981739,1,1,1,0.999996154881589
0.900072940360665,1,1,1,1,1,1,1,1,1,0.999901809304291,1,1
0.999999999962091,0.999999999926115,0.999999999997095,1,1,1,1,0.999999997328276,1,0.607721257131497,0.999627668489416,0.907396100519869,0.999999971111023
0.819587196044579,1,1,1,1,1,0.779603821380712,1,1,0.999998027120545,1,0.866607695428774,1
0.994955920094592,1,1,1,0.77197206745322,0.999303165007507,0.802691230818457,1,1,1,1,0.999999999998975,0.999572145961635
0.955125686064612,1,1,0.999999999999997,0.999999999999958,0.999999999935551,0.876836370721695,0.999996094462904,0.784145724192801,0.693604938480271,0.690595106087641,0.999999454175467,0.817001203693383
0.999999026162739,1,1,1,1,0.941665962717439,0.84321348933459,1,0.975825274896916,0.999999999999304,1,0.999999999999912,1
0.999999999999999,1,1,1,0.994411025818195,0.986681561740427,0.844520441515216,1,1,1,0.999998047990966,1,1
0.743108825033201,1,1,1,1,1,1,0.999999999937355,0.999999999950627,1,1,0.884831210153089,1
0.999779796449837,0.999999999999998,1,1,1,0.999807942612764,0.999999236220802,1,0.999999999999979,1,1,0.99999999971645,1
0.876361519100644,1,1,1,1,0.999999999995298,0.999999228703439,0.999912339900835,1,1,1,0.503821251031011,1
0.916072893717114,0.853808362507489,1,1,0.982380469933383,1,0.643288009439381,1,0.519416501175077,1,1,1,0.980988865843587
0.999999999999991,1,1,1,1,0.995352087287433,1,0.994964387292671,1,1,0.999889021407941,1,1
0.816773352628039,0.999999999998417,1,1,1,1,0.995934359903278,0.996623941432445,0.992531873461446,0.987310154665824,0.983237033721779,0.999999999999444,0.962804978687103
0.941967258382203,1,1,1,1,1,0.61645798425206,1,0.934107541315183,1,0.997468763347884,0.999903876793862,0.999999999999021
0.999999999309986,1,1,1,1,1,1,1,1,1,0.996899666381492,0.715422447823421,1
0.999999999983514,1,1,1,0.999999999999325,0.999999999999999,1,1,1,1,1,1,1
0.858946125971388,0.999997072709215,1,1,1,1,0.999999953053342,0.999999933811039,0.999999999999999,0.713932576348462,1,1,1
0.999999999999999,1,1,1,1,1,1,1,0.991536040689067,0.999999999989973,0.999987768215582,0.9991309912372,0.541643784299005
0.999999997140674,1,1,1,1,0.999615379228254,0.999999999999857,1,1,0.999989851668922,0.870442037029513,0.999999805880207,0.859039746124624
0.999999999999999,1,0.999999987653732,1,0.99999999144588,0.987912789592737,1,0.999819996478139,1,0.99999999998954,1,1,1
0.982396245969258,1,1,1,1,0.984310741825004,0.996364867277891,1,1,0.999999999999997,0.997556262625243,0.999999999999881,0.999867650947355
0.98338234319274,1,1,1,1,0.999999959335083,0.999999999928419,1,1,0.999999999750113,1,0.532207458268021,1
1,1,1,1,0.972867840411744,1,0.998485091333148,0.999999999999999,1,1,1,1,1
0.993305730123137,1,1,1,0.999999999606574,1,1,1,0.999999999999816,1,1,1,1
0.999704606831863,1,0.999999999989616,1,1,1,1,1,0.999999999996598,1,0.815870558015582,1,0.983659220526228
0.999963023060947,0.999854456691977,0.999999999996286,1,1,0.999902003952905,0.999999997821513,0.999999999999987,0.998659627944241,0.639601228149718,0.999999999994831,0.999999999995968,0.999999999867704
0.99023058994401,1,1,1,0.999998857060413,1,1,1,1,1,0.929175219361831,1,0.999999999999997
1,1,1,1,0.999999390752739,1,0.994224501810425,1,1,1,1,0.767308079761621,0.999967097470079
0.613904342391177,0.520211935478367,1,1,1,1,1,0.548545392685826,0.94128331258568,0.567258486104724,0.994630287879719,0.999999998759193,0.550054144750555
1,1,1,1,1,1,1,0.999999999998565,0.99855818116014,0.703578815445181,1,0.999999901623874,0.616994565454586
0.823746385218417,1,1,1,1,1,1,1,0.636883125455479,1,1,0.895109553982113,0.999999987049867
0.999894624219146,1,1,1,1,1,0.864773650389324,0.999986401192944,0.999999999999997,1,1,0.999999894003546,0.999913369201552
0.999999999999967,1,1,1,1,1,0.999999999999986,0.854349238159104,0.999967274999866,1,0.681238305893015,1,0.999923652063093
0.550916853142677,1,0.999999999999991,1,1,0.976673015346427,0.991719132796289,0.999858225131466,0.790900517581062,0.999999793886325,1,0.999999947798503,0.999998323967914
1,1,1,1,0.999999999999998,1,1,1,1,0.999998771551421,1,0.999972163117439,1
1,1,1,1,1,0.999999970733617,0.681091408695661,1,1,0.999999371621913,1,0.999999999949311,0.99119300438249
1,1,1,0.999999999999999,1,0.999899204139906,0.985154418130964,1,0.999999999747151,1,1,1,1
0.981372876324884,1,1,1,1,0.999999987058818,0.996171542722989,1,1,1,0.922078676899494,0.911100826182972,0.999999865692144
1,1,1,1,1,1,1,1,1,1,1,1,0.88076765060024
1,1,1,1,1,1,1,0.612087092487533,1,1,1,1,1
0.892445031299006,1,1,1,1,1,0.982794522532921,1,0.999994993269273,1,1,0.999212418482622,0.927233968155285
0.999316901480861,1,1,1,1,1,1,0.91462451342235,0.965238172647392,0.999999998909863,0.999999999999999,0.999999999987627,0.959130339023288
1,1,1,1,1,1,1,1,0.992499189836498,0.998440881919108,1,0.925169285936934,1
0.908086073347815,1,1,1,1,0.999999999999697,0.999999559476586,1,1,1,0.999994459075703,1,0.999999993952555
0.999964832016672,1,1,1,1,1,1,1,1,0.999999999282337,1,1,0.985083022055816
1,1,1,1,1,0.999593042547799,0.992560982786163,1,1,1,0.989411586683218,0.980495520371053,1
0.999945453842885,1,1,1,1,1,0.999999703528379,0.999837874342765,0.999999999732972,1,1,1,0.617746200922658
0.912055797033165,1,1,1,0.999999999999999,0.999999999999959,0.626388515676215,0.99608651699386,1,1,1,1,1
0.967782570689943,1,1,1,1,0.999999853674539,0.999999999999999,1,1,0.999999999984026,0.997913828075696,1,0.992140798180717
1,1,1,1,1,1,1,1,1,1,1,0.999999988237012,1
0.981667377698899,1,1,1,1,1,1,1,1,0.999070363954302,1,1,0.999802085193152
0.999760177388581,1,1,1,1,1,1,0.998137888972891,0.561416729593516,1,1,0.99999999978067,1
0.992187676823447,1,1,1,1,1,0.999999993385819,0.99542545673808,0.999912055184643,1,0.999999936209554,1,0.997924454401528
0.999933837616468,1,1,1,1,1,1,1,1,1,1,1,1
0.999999976809237,0.999999999997862,1,1,1,1,0.999999999999974,0.999999999962332,0.939391057598828,0.721493706812461,0.999999999695017,1,1
0.999999999999968,1,1,1,1,1,1,0.99999983030862,0.630755043838432,1,0.561397063751324,1,1
1,1,0.999999999999989,1,1,0.999999996906202,0.999979866290123,0.999999999999999,0.99999784925676,1,0.999999999033638,0.999095409907692,1
0.667932240775663,1,1,1,0.999999999998839,0.999999999942483,1,1,1,0.999566171674137,0.999999999999962,1,0.999999973565929
0.999999999835509,0.985792603885628,1,1,1,1,1,1,1,1,0.999934478715265,0.999419861844719,1
0.948646401249046,1,1,0.999999999999716,1,0.906493129665251,0.56475198494528,0.999903612920867,0.999985545874756,1,1,0.992101617931946,0.999999999993123
0.796305024904785,1,0.999999897715504,0.999999999964374,1,1,0.999999999999999,1,1,1,1,0.999999999999863,0.999999966851122
0.905363514644407,1,1,1,1,0.999999999999989,0.999999999998345,1,1,1,1,1,0.999999875142502
0.999439262982281,1,0.999999999990877,0.999999799868602,1,1,1,0.999999999993115,0.999991227335059,0.999997760322525,0.997607706345267,0.99801524386767,0.995998010273679
0.999997584847373,1,1,1,1,1,1,1,1,1,0.999999999999406,0.570964537682876,0.99209772752514
0.906973297525522,1,0.5566722492711,1,0.953927127388045,0.999998505814574,0.79775681724056,1,1,0.999994016729021,0.999882099917963,1,1
0.999999999110208,1,1,1,1,1,1,0.99999998791523,0.679484867129652,1,1,1,0.998294323304856
1,1,1,0.999998406900432,1,0.935506535156167,0.999999999230052,1,0.962095269514267,0.999999999999857,0.999999999995234,0.999995529699662,0.742772328095614
0.99999925324683,1,1,0.999999999999983,1,0.999999999956454,0.999812980120224,0.999999997746021,0.999564070749932,1,0.936022071267402,0.587202623954991,0.999875793908545
0.521749407719503,0.999999999967011,1,0.997340451234652,0.996511343105656,0.859978530151683,0.999363503172933,0.997517901824569,0.966716489953865,0.988138804076667,0.999998748675526,0.999803355182695,0.999867322396706
0.999999966340258,0.965184246587904,0.513048131927098,0.907859148589806,0.515253126424699,0.515473094162337,0.999999983845858,0.529673102842562,0.999999992693178,0.769002360999812,0.999973910815504,0.574569013704162,0.999999998887864
